IdOportunidad,IdEmpresa,IdPropietario,TipoDivisaAjuste,Zona,Importe,FechaCierre,Participantes
006UG00000BzrkDYAR,0013f0000033XY1AAM,00541000007Mji0AAC,MXN,Zona 4,230000,13/12/2024 00:00,Sin datos
006UG00000C22A6YAJ,0013f000002QQedAAG,0058X00000FQzgUQAT,MXN,Zona 2,cero,13/12/2024 00:00,Sin datos
006UG00000CBlrAYAT,0013f00000AezYxAAJ,0058X00000H5RD6QAN,MXN,Zona 4,220000,13/12/2024 00:00,10
006UG00000CBlrAYAT,0013f00000AezYxAAJ,0058X00000H5RD6QAN,MXN,Zona 4,220000,13/12/2024 00:00,10
006UG00000CIXzWYAX,0018X00003B4BULQA3,00541000007Mjg5AAC,MXN,Zona 3,1300000,13/12/2024 00:00,30
006UG00000CIXzWYAX,0018X00003B4BULQA3,00541000007Mjg5AAC,MXN,Zona 3,1300000,13/12/2024 00:00,30
006UG00000CxqenYAB,0014100001uMq7aAAC,0058X00000GBaShQAL,MXN,Zona 2,120000,13/12/2024 00:00,Sin datos
006UG00000DG6rZYAT,0013f000002GMW7AAO,00541000007Mjg5AAC,MXN,Zona 3,1020000,13/12/2024 00:00,0
006UG00000DNHwmYAH,0014100001WJK7EAAX,0053f000000Df1CAAS,MXN,Zona 3,150000,13/12/2024 00:00,0
006UG00000DTRdHYAX,0013f00000973SRAAY,00541000007MjhWAAS,MXN,Zona 2,52200,13/12/2024 00:00,Sin datos
006UG00000DTYQDYA5,0013f00000973SRAAY,00541000007MjhWAAS,MXN,Zona 2,75000,13/12/2024 00:00,Sin datos
006UG00000DWS1hYAH,0014100001uMqFsAAK,005UG000002N60MYAS,MXN,Zona 4,85500,13/12/2024 00:00,18
006UG000005yyXuYAI,0013f000004LBUOAA4,0058X00000H5RD6QAN,MXN,Zona 4,1912800,13/12/2024 00:00,0
006UG0000060UKPYA2,0014100001uMqxWAAS,0058X00000H5RD6QAN,MXN,Zona 4,74200,13/12/2024 00:00,Sin datos
006UG000009EfHRYA0,0012M000029HZGHQA4,0058X00000Gotl2QAB,USD,Zona 1,20300,12/12/2024 00:00,0
006UG000009yLlxYAE,0012M000029HZGHQA4,0058X00000Gotl2QAB,USD,Zona 1,44200,12/12/2024 00:00,125
006UG000009yM0TYAU,0012M000029HZGHQA4,0058X00000Gotl2QAB,USD,Zona 1,38500,12/12/2024 00:00,300
006UG000009yMGcYAM,0018X00003NthTPQAZ,0058X00000Gotl2QAB,USD,Zona 1,110500,12/12/2024 00:00,60
006UG000009yMGcYAM,0018X00003NthTPQAZ,0058X00000Gotl2QAB,USD,Zona 1,110500,12/12/2024 00:00,60
006UG000009yMIDYA2,0012M000029HZGHQA4,0058X00000Gotl2QAB,USD,Zona 1,5400,12/12/2024 00:00,25
006UG000009yMYMYA2,0012M000029HZGHQA4,0058X00000Gotl2QAB,USD,Zona 1,1500,12/12/2024 00:00,50
006UG000009yN9RYAU,0012M000029HZGHQA4,0058X00000Gotl2QAB,USD,Zona 1,18300,12/12/2024 00:00,0
006UG00000Au6HvYAJ,0014100001uMr5RAAS,00541000007Mjg2AAC,MXN,Zona 2,250000,12/12/2024 00:00,25
006UG00000CxsDZYAZ,001UG00000Fv24TYAR,00541000002payeAAA,MXN,Zona 3,523500,12/12/2024 00:00,59
006UG000009yMYMYA2,0012M000029HZGHQA4,0058X00000Gotl2QAB,USD,Zona 1,1500,12/12/2024 00:00,50
006UG000009yN9RYAU,0012M000029HZGHQA4,0058X00000Gotl2QAB,USD,Zona 1,18300,12/12/2024 00:00,0
006UG00000Au6HvYAJ,0014100001uMr5RAAS,00541000007Mjg2AAC,MXN,Zona 2,250000,12/12/2024 00:00,25
006UG00000DfbFRYAZ,0018X000038QZ8HQAW,0053f000000mM3KAAU,MXN,Zona 4,276700,11/12/2024 00:00,167
006UG00000DfbFRYAZ,0018X000038QZ8HQAW,0053f000000mM3KAAU,MXN,Zona 4,276700,11/12/2024 00:00,167
006UG00000DifWDYAZ,0014100001uMqXlAAK,0058X00000F1ld7QAB,MXN,Zona 3,84500,11/12/2024 00:00,4
006UG00000DT1EAYA1,0014100001uMqHQAA0,00541000002payqAAA,MXN,Zona 3,300000,11/12/2024 00:00,Sin datos
006UG00000DTcs2YAD,0013f0000097psUAAQ,0053f000000lhfmAAA,MXN,Zona 5,348000,11/12/2024 00:00,20
006UG00000DTVfFYAX,0014100001uMqH4AAK,00541000007MjgXAAS,MXN,Zona 3,330000,11/12/2024 00:00,12
006UG00000DTVfFYAX,0014100001uMqH4AAK,00541000007MjgXAAS,MXN,Zona 3,330000,11/12/2024 00:00,12
006UG00000DfbFRYAZ,0018X000038QZ8HQAW,0053f000000mM3KAAU,MXN,Zona 4,276700,11/12/2024 00:00,167
006UG0000087EknYAE,0018X00003JyZOLQA3,0058X00000GIoK5QAL,MXN,Zona 4,1250000,10/12/2024 00:00,30
006UG0000087EknYAE,0018X00003JyZOLQA3,0058X00000GIoK5QAL,MXN,Zona 4,1250000,10/12/2024 00:00,30
006UG0000087EknYAE,0018X00003JyZOLQA3,0058X00000GIoK5QAL,MXN,Zona 4,1250000,10/12/2024 00:00,30
006UG000008Z7dAYAS,0013f000002GqZSAA0,00541000007MjgxAAC,MXN,Zona 5,62310,10/12/2024 00:00,0
006UG00000AU3ltYAD,0018X00003HaDHBQA3,0053f000000nxsbAAA,USD,Zona 1,84000,10/12/2024 00:00,60
006UG00000D1nGvYAJ,0014100001uMs82AAC,00541000007Mji0AAC,MXN,Zona 4,90000,10/12/2024 00:00,Sin datos
006UG00000DB9yAYAT,0018X00003NsV6KQAV,00541000007MjgFAAS,MXN,Zona 1,160000,10/12/2024 00:00,20
006UG00000DjIm5YAF,0018X00003EybnOQAR,00541000007MjgdAAC,MXN,Zona 3,1990000,10/12/2024 00:00,50
006UG00000DjL5dYAF,0018X00003EybnOQAR,00541000007MjgdAAC,MXN,Zona 3,600000,10/12/2024 00:00,15
006UG00000DJnLhYAL,001UG0000079FTdYAM,0053f000000nxsWAAQ,USD,Zona 1,317671,10/12/2024 00:00,0
006UG0000087EknYAE,0018X00003JyZOLQA3,0058X00000GIoK5QAL,MXN,Zona 4,1250000,10/12/2024 00:00,30
006UG000007jbnOYAQ,0018X000038NwL5QAK,0058X00000H5RD6QAN,MXN,Zona 4,358200,09/12/2024 00:00,20
006UG000009Ll3aYAC,0013f000004XnZNAA0,005UG000001hsRBYAY,MXN,Zona 4,83000,09/12/2024 00:00,Sin datos
006UG00000BfqKTYAZ,001UG0000045OyfYAE,0058X00000GBaShQAL,MXN,Zona 2,49000,09/12/2024 00:00,Sin datos
006UG00000Byqv3YAB,0014100001uMqGOAA0,0053f000000Df1CAAS,MXN,Zona 3,670000,09/12/2024 00:00,20
006UG00000CrA8oYAF,0014100001uNFozAAG,0058X00000FQzgUQAT,MXN,Zona 2,55000,09/12/2024 00:00,15
006UG00000D1F0jYAF,0014100001uMr3TAAS,00541000007MjfrAAC,MXN,Zona 2,1050000,09/12/2024 00:00,25
006UG00000DXAZ0YAP,001UG00000GexUnYAJ,0058X00000F1ld7QAB,MXN,Zona 3,133000,09/12/2024 00:00,35
006UG00000Byqv3YAB,0014100001uMqGOAA0,0053f000000Df1CAAS,MXN,Zona 3,670000,09/12/2024 00:00,20
006UG00000D1F0jYAF,0014100001uMr3TAAS,00541000007MjfrAAC,MXN,Zona 2,1050000,09/12/2024 00:00,25
0068X00001Hic6XQAR,0012M000021WUsdQAG,00541000007N8XPAA0,MXN,Zona 5,450000,08/12/2024 00:00,12
006UG00000AnaB4YAJ,0018X000035f32rQAA,0053f000000Df1CAAS,MXN,Zona 3,cero,08/12/2024 00:00,Sin datos
006UG00000C13WRYAZ,001UG00000Ei7XDYAZ,00541000007MjhOAAS,MXN,Zona 1,500000,08/12/2024 00:00,Sin datos
006UG00000AEi53YAD,0014100001uMqXlAAK,0058X00000F1ld7QAB,MXN,Zona 3,115000,07/12/2024 00:00,Sin datos
006UG00000AqmUGYAZ,0014100001bPuldAAC,0058X00000F1ld7QAB,MXN,Zona 3,112000,07/12/2024 00:00,Sin datos
006UG00000AquoMYAR,0014100001bPuldAAC,0058X00000F1ld7QAB,MXN,Zona 3,57000,07/12/2024 00:00,Sin datos
006UG00000AquoMYAR,0014100001bPuldAAC,0058X00000F1ld7QAB,MXN,Zona 3,57000,07/12/2024 00:00,Sin datos
006UG00000CGQCXYA5,0018X000035eo6BQAQ,005UG000000eQVFYA2,MXN,Zona 4,80000,07/12/2024 00:00,Sin datos
006UG00000CihC3YAJ,001UG000009SdxKYAS,005UG000000eQVFYA2,MXN,Zona 4,300000,07/12/2024 00:00,25
006UG00000Cr6raYAB,0014100001uMq7JAAS,0053f000000DoGpAAK,MXN,Zona 3,900000,07/12/2024 00:00,Sin datos
006UG00000CWSDZYA5,001UG00000FLWdlYAH,0053f000000DoGpAAK,MXN,Zona 3,135000,07/12/2024 00:00,25
006UG00000CWXWbYAP,0014100001uMqXgAAK,0053f000000DoGpAAK,MXN,Zona 3,298900,07/12/2024 00:00,Sin datos
006UG00000CihC3YAJ,001UG000009SdxKYAS,005UG000000eQVFYA2,MXN,Zona 4,300000,07/12/2024 00:00,25
006UG000005xurLYAQ,0014100001uNFozAAG,0058X00000FQzgUQAT,MXN,Zona 2,683000,06/12/2024 00:00,2000
006UG0000071mBRYAY,0013f000002GCgwAAG,0058X00000H5RD6QAN,MXN,Zona 4,596500,06/12/2024 00:00,10
006UG0000071mBRYAY,0013f000002GCgwAAG,0058X00000H5RD6QAN,MXN,Zona 4,596500,06/12/2024 00:00,10
006UG0000087IejYAE,0014100001uMu6VAAS,00541000007N8XPAA0,MXN,Zona 5,425000,06/12/2024 00:00,9
006UG0000087IejYAE,0014100001uMu6VAAS,00541000007N8XPAA0,MXN,Zona 5,425000,06/12/2024 00:00,9
006UG00000C6CvdYAF,0014100001uMqjlAAC,00541000007MjgdAAC,MXN,Zona 3,1050000,06/12/2024 00:00,25
006UG00000CaX4zYAF,0014100001uMqQMAA0,0053f000000ERMNAA4,MXN,Zona 2,49870,06/12/2024 00:00,35
006UG00000ChDCoYAN,001UG00000FZgJzYAL,005UG000002N6tBYAS,MXN,Zona 5,70000,06/12/2024 00:00,1
006UG00000ChDCoYAN,001UG00000FZgJzYAL,005UG000002N6tBYAS,MXN,Zona 5,70000,06/12/2024 00:00,1
006UG00000CXQkoYAH,0014100001uMuPPAA0,00541000007MjgkAAC,MXN,Zona 5,cero,06/12/2024 00:00,Sin datos
006UG00000D4GebYAF,0014100001uMr9eAAC,00541000007Mjg5AAC,MXN,Zona 3,275000,06/12/2024 00:00,20
006UG00000DDb0fYAD,0013f00000973SRAAY,00541000007MjhWAAS,MXN,Zona 2,75000,06/12/2024 00:00,15
006UG00000DDf13YAD,001UG00000GFjQDYA1,00541000007MjhWAAS,MXN,Zona 2,120000,06/12/2024 00:00,0
006UG00000DI0RtYAL,0012M000028jWNLQA2,00541000007MjgtAAC,MXN,Zona 5,627000,06/12/2024 00:00,50
006UG00000DI6sHYAT,001UG00000GLl7aYAD,0053f000000ERMNAA4,MXN,Zona 2,296969,06/12/2024 00:00,0
006UG00000DXPUnYAP,0014100001WJKjzAAH,0052M000008ag3jQAA,MXN,Zona 5,67500,06/12/2024 00:00,800
006UG00000CaX4zYAF,0014100001uMqQMAA0,0053f000000ERMNAA4,MXN,Zona 2,49870,06/12/2024 00:00,35
006UG000007okWgYAI,0014100001uMsSbAAK,00541000007MjgXAAS,MXN,Zona 3,81300,05/12/2024 00:00,17
006UG000009r5ijYAA,0014100001uMqbqAAC,00541000007Mjg5AAC,MXN,Zona 3,5350000,05/12/2024 00:00,0
006UG00000AyES9YAN,0014100001uMq7LAAS,00541000007Mji0AAC,MXN,Zona 4,8850000,05/12/2024 00:00,Sin datos
006UG00000B0jtHYAR,001UG00000Ce6avYAB,00541000007MjgVAAS,MXN,Zona 3,555000,05/12/2024 00:00,36
006UG00000BUS70YAH,0014100001uMqPsAAK,00541000007MjgVAAS,MXN,Zona 3,48825,05/12/2024 00:00,8
006UG00000C6soPYAR,001UG00000D0fA9YAJ,00541000007MjgVAAS,MXN,Zona 3,317500,05/12/2024 00:00,30
006UG00000ChHrVYAV,0013f000004XnZNAA0,005UG000001hsRBYAY,MXN,Zona 4,685000,05/12/2024 00:00,20
006UG00000CITMRYA5,0018X000032XdAvQAK,00541000007Mjg5AAC,MXN,Zona 3,195000,05/12/2024 00:00,15
006UG00000ClKFiYAN,001UG00000FeiT7YAJ,00541000007Mjg5AAC,MXN,Zona 3,cero,05/12/2024 00:00,0
006UG00000ClR2fYAF,001UG00000Fek6kYAB,00541000007Mjg5AAC,MXN,Zona 3,cero,05/12/2024 00:00,0
006UG00000D6eGHYAZ,0014100001U6tJEAAZ,00541000007MjgQAAS,MXN,Zona 3,160000,05/12/2024 00:00,Sin datos
006UG00000DFwvRYAT,001UG00000GIhtOYAT,0053f000000DoGpAAK,MXN,Zona 3,120000,05/12/2024 00:00,Sin datos
006UG00000DOb0ZYAT,0012M000021WUsdQAG,005UG000002JtyvYAC,MXN,Zona 5,25840,05/12/2024 00:00,9
006UG00000DRc89YAD,001UG00000FylgAYAR,0058X00000FQzgUQAT,MXN,Zona 2,24900,05/12/2024 00:00,0
006UG00000DVgukYAD,0013f0000037YamAAE,00541000007Mjg1AAC,USD,Zona 1,70500,05/12/2024 00:00,3
006UG00000DVktVYAT,0014100001zzCTpAAM,00541000007MjgwAAC,MXN,Zona 5,600000,05/12/2024 00:00,120
006UG00000DWFR3YAP,0013f0000037YamAAE,00541000007Mjg1AAC,USD,Zona 1,30000,05/12/2024 00:00,5
006UG00000DRc89YAD,001UG00000FylgAYAR,0058X00000FQzgUQAT,MXN,Zona 2,24900,05/12/2024 00:00,0
006UG00000C6soPYAR,001UG00000D0fA9YAJ,00541000007MjgVAAS,MXN,Zona 3,317500,05/12/2024 00:00,30
0068X00001J8QoQQAV,0018X00003BUbIFQA1,0058X00000FQMA0QAP,USD,Zona 1,31400,04/12/2024 00:00,20
006UG0000055qpVYAQ,0014100001uNFozAAG,0058X00000FQzgUQAT,MXN,Zona 2,717226,04/12/2024 00:00,0
006UG000007R2XxYAK,0013f0000058v0kAAA,0058X00000FQzgUQAT,MXN,Zona 2,cero,04/12/2024 00:00,Sin datos
006UG000008JJC3YAO,0013f000002HiJjAAK,0058X00000GIoJvQAL,MXN,Zona 4,4139774,04/12/2024 00:00,0
006UG000008MFQPYA4,0013f000002HiJjAAK,0058X00000GIoJvQAL,MXN,Zona 4,565000,04/12/2024 00:00,0
006UG000009OCxJYAW,0013f000003SkU2AAK,0058X00000GIoJvQAL,MXN,Zona 4,86000,04/12/2024 00:00,15
006UG000009OCxJYAW,0013f000003SkU2AAK,0058X00000GIoJvQAL,MXN,Zona 4,86000,04/12/2024 00:00,15
006UG00000A8OllYAF,0014100001uMqX4AAK,0053f000000lhfmAAA,MXN,Zona 5,152000,04/12/2024 00:00,20
006UG00000CBJTSYA5,0013f000002HiJjAAK,0058X00000GIoJvQAL,MXN,Zona 4,24500,04/12/2024 00:00,500
006UG00000DHkdGYAT,0014100001vaxAbAAI,00541000007MjgVAAS,MXN,Zona 3,5156250,04/12/2024 00:00,1
006UG00000DHkdGYAT,0014100001vaxAbAAI,00541000007MjgVAAS,MXN,Zona 3,5156250,04/12/2024 00:00,1
006UG00000DHzArYAL,001UG00000Ga34fYAB,0053f000000m1eKAAQ,MXN,Zona 3,35000,04/12/2024 00:00,35
006UG00000DR9u9YAD,0014100001uMrB1AAK,00541000007MjgwAAC,MXN,Zona 5,80000,04/12/2024 00:00,20
006UG00000DTcVRYA1,0014100001uMqFsAAK,0052M000008g7RkQAI,MXN,Zona 4,3276850,04/12/2024 00:00,1800
006UG00000DTwkHYAT,001UG00000GaJvoYAF,0053f000000ETPiAAO,MXN,Zona 3,54000,04/12/2024 00:00,30
006UG00000DTcVRYA1,0014100001uMqFsAAK,0052M000008g7RkQAI,MXN,Zona 4,3276850,04/12/2024 00:00,1800
006UG000008fUX1YAM,001UG00000AVK7xYAH,0053f000000mM3KAAU,MXN,Zona 4,437700,03/12/2024 00:00,0
006UG00000AWHG5YAP,001UG00000Cu88rYAB,0058X00000GNvZSQA1,USD,Zona 1,7600,03/12/2024 00:00,20
006UG00000CJjs9YAD,001UG00000F5WZiYAN,005UG000002N60MYAS,MXN,Zona 4,131600,03/12/2024 00:00,60
006UG00000ClqDxYAJ,0013f000004LeAVAA0,0053f000000lhfmAAA,MXN,Zona 5,110000,03/12/2024 00:00,20
006UG00000DCVoXYAX,0014100001bPujIAAS,00541000002payeAAA,MXN,Zona 3,70490,03/12/2024 00:00,0
006UG00000DH9CIYA1,0014100001uMsZgAAK,00541000007MjgwAAC,MXN,Zona 5,60000,03/12/2024 00:00,12
006UG00000DJn7DYAT,0014100001uMq6hAAC,005UG000001hsRBYAY,MXN,Zona 4,cero,03/12/2024 00:00,4
006UG00000DRblbYAD,0013f000003T9f0AAC,0053f000000ERMNAA4,MXN,Zona 2,509983,03/12/2024 00:00,50
006UG00000CJjs9YAD,001UG00000F5WZiYAN,005UG000002N60MYAS,MXN,Zona 4,131600,03/12/2024 00:00,60
006UG0000070iZjYAI,0014100001vaxAfAAI,00541000007MjgwAAC,MXN,Zona 5,600000,02/12/2024 00:00,0
006UG00000BeYe9YAF,001UG00000DRvHIYA1,005UG000002IuAfYAK,MXN,Zona 2,247700,02/12/2024 00:00,18
006UG00000BIQKIYA5,0014100001uMrIcAAK,00541000007Mjg5AAC,MXN,Zona 3,1050000,02/12/2024 00:00,19
006UG00000D3pxlYAB,001UG00000Fey6UYAR,0058X00000FQzgUQAT,MXN,Zona 2,cero,02/12/2024 00:00,Sin datos
006UG00000D6PkEYAV,0014100001uNFo7AAG,00541000007MjgQAAS,MXN,Zona 3,78000,02/12/2024 00:00,25
006UG00000DFNkoYAH,0014100001uMqQMAA0,0053f000000ERMNAA4,MXN,Zona 2,48000,02/12/2024 00:00,12
006UG00000DHuUXYA1,001UG00000GLHmJYAX,0052M000008ag3jQAA,MXN,Zona 5,60000,02/12/2024 00:00,100
006UG000009k9PhYAI,0014100001l5NzKAAU,005UG000000Q3VJYA0,MXN,Zona 4,1251260,01/12/2024 00:00,0
006UG00000AnbAOYAZ,0014100001uMs79AAC,005UG000000Q3VJYA0,MXN,Zona 4,cero,01/12/2024 00:00,Sin datos
006UG00000AnbAOYAZ,0014100001uMs79AAC,005UG000000Q3VJYA0,MXN,Zona 4,cero,01/12/2024 00:00,Sin datos
0068X00001MO3ZhQAL,0018X00003O7mrxQAB,0058X00000Gotl2QAB,MXN,Zona 1,cero,30/11/2024 00:00,Sin datos
0068X00001MOe1TQAT,0018X00003NKgS6QAL,0058X00000Gotl2QAB,USD,Zona 1,35400,30/11/2024 00:00,0
006UG000006i53lYAA,001UG000007ybDfYAI,0058X00000Gotl2QAB,MXN,Zona 1,cero,30/11/2024 00:00,0
006UG000006i53lYAA,001UG000007ybDfYAI,0058X00000Gotl2QAB,MXN,Zona 1,cero,30/11/2024 00:00,0
006UG000007E9QnYAK,001UG000008cZmYYAU,0053f000000ERMNAA4,MXN,Zona 2,56580,30/11/2024 00:00,0
006UG000007E9QnYAK,001UG000008cZmYYAU,0053f000000ERMNAA4,MXN,Zona 2,56580,30/11/2024 00:00,0
006UG000007uV0KYAU,001UG000009UQ9ZYAW,0058X00000FQMA0QAP,MXN,Zona 1,diez mil,30/11/2024 00:00,Sin datos
006UG0000082qacYAA,001UG000009SOF7YAO,005UG000000v17SYAQ,USD,Zona 1,38385,30/11/2024 00:00,19
006UG000008hiIxYAI,0014100001uMuPcAAK,0053f000000ERMNAA4,MXN,Zona 2,457548,30/11/2024 00:00,12
006UG000008pCtlYAE,0012M00002AAor2QAD,0053f000000ERMNAA4,MXN,Zona 2,3302920,30/11/2024 00:00,0
006UG000008pMupYAE,0013f000004LQi2AAG,0053f000000ERMNAA4,MXN,Zona 2,250000,30/11/2024 00:00,15
006UG0000096sbeYAA,001UG00000AijepYAB,005UG000001k86rYAA,MXN,Zona 1,cero,30/11/2024 00:00,Sin datos
006UG0000096sbeYAA,001UG00000AijepYAB,005UG000001k86rYAA,MXN,Zona 1,cero,30/11/2024 00:00,Sin datos
006UG000009aYkMYAU,001UG00000Bj8j3YAB,0053f000000ERMNAA4,MXN,Zona 2,150000,30/11/2024 00:00,0
006UG000009kKJWYA2,0014100001uMqQ6AAK,0053f000000ERMNAA4,MXN,Zona 2,100000,30/11/2024 00:00,10
006UG00000A0io5YAB,001UG00000CGAniYAH,005UG000001k86rYAA,MXN,Zona 1,cero,30/11/2024 00:00,70
006UG00000A2K06YAF,0014100001uMsdkAAC,0053f000000ERMNAA4,MXN,Zona 2,500000,30/11/2024 00:00,30
006UG00000AHP13YAH,0018X00003BVc24QAD,005UG000000v17SYAQ,USD,Zona 1,235,30/11/2024 00:00,1
006UG00000AiOTtYAN,001UG00000D9L5lYAF,0058X00000FQzgUQAT,MXN,Zona 2,cero,30/11/2024 00:00,Sin datos
006UG00000AJv1dYAD,0014100001uMr4sAAC,00541000002payeAAA,MXN,Zona 3,5000000,30/11/2024 00:00,1168
006UG00000AqvUHYAZ,001UG000001iMPFYA2,0058X00000F1ld7QAB,MXN,Zona 3,1000000,30/11/2024 00:00,Sin datos
006UG00000ATtcuYAD,001UG00000CrUsHYAV,00541000002payeAAA,MXN,Zona 3,cero,30/11/2024 00:00,Sin datos
006UG00000AVwzdYAD,001UG00000CtdzVYAR,005UG000000v17SYAQ,USD,Zona 1,14225,30/11/2024 00:00,40
006UG00000AWTh3YAH,001UG00000CuRbJYAV,005UG000000v17SYAQ,MXN,Zona 1,cero,30/11/2024 00:00,Sin datos
006UG00000AWVsXYAX,001UG00000CuUR7YAN,00541000002payeAAA,MXN,Zona 3,cero,30/11/2024 00:00,Sin datos
006UG00000B0oePYAR,001UG00000Bm4HVYAZ,00541000002payeAAA,MXN,Zona 3,1078000,30/11/2024 00:00,10
006UG00000B3KdNYAV,0014100001bPujIAAS,00541000002payeAAA,MXN,Zona 3,240000,30/11/2024 00:00,0
006UG00000B5T6JYAV,001UG00000AH370YAD,005UG000001k86rYAA,USD,Zona 1,37300,30/11/2024 00:00,Sin datos
006UG00000B5X9tYAF,001UG00000AH370YAD,005UG000001k86rYAA,USD,Zona 1,37300,30/11/2024 00:00,Sin datos
006UG00000B5XjNYAV,001UG00000DcOTFYA3,005UG000001k86rYAA,USD,Zona 1,3500,30/11/2024 00:00,Sin datos
006UG00000Ba45CYAR,0014100001uMqQMAA0,0053f000000ERMNAA4,MXN,Zona 2,158790,30/11/2024 00:00,10
006UG00000BAVozYAH,0014100001uMsNUAA0,0053f000000ERMNAA4,MXN,Zona 2,100000,30/11/2024 00:00,20
006UG00000BAVozYAH,0014100001uMsNUAA0,0053f000000ERMNAA4,MXN,Zona 2,100000,30/11/2024 00:00,20
006UG00000BCW4DYAX,0013f00000375UAAAY,0053f000000naCIAAY,MXN,Zona 1,520200,30/11/2024 00:00,7
006UG00000Bi09FYAR,0014100001uMrQbAAK,005UG000000Q3VJYA0,MXN,Zona 4,490000,30/11/2024 00:00,20
006UG00000BiTw2YAF,0014100001uNFozAAG,0058X00000FQzgUQAT,MXN,Zona 2,cero,30/11/2024 00:00,Sin datos
006UG00000BiTw2YAF,0014100001uNFozAAG,0058X00000FQzgUQAT,MXN,Zona 2,cero,30/11/2024 00:00,Sin datos
006UG00000BK7jmYAD,0014100001vcN9NAAU,0052M000008ag3jQAA,MXN,Zona 5,265500,30/11/2024 00:00,21
006UG00000BkjrsYAB,0014100001uNFnnAAG,0053f000000m1eKAAQ,MXN,Zona 3,1030000,30/11/2024 00:00,20
006UG00000BYkGcYAL,001UG00000Du2pfYAB,005UG000000v17SYAQ,USD,Zona 1,58715,30/11/2024 00:00,0
006UG00000ByN0DYAV,001UG00000CnGfqYAF,005UG000000eQVFYA2,MXN,Zona 4,400000,30/11/2024 00:00,Sin datos
006UG00000ByND7YAN,001UG00000CnGfqYAF,005UG000000eQVFYA2,MXN,Zona 4,140000,30/11/2024 00:00,0
006UG00000BZ7MrYAL,0014100001uMsNxAAK,005UG000000Q3VJYA0,MXN,Zona 4,cero,30/11/2024 00:00,Sin datos
006UG00000C1UwRYAV,0014100001uMqhlAAC,0052M000008ag3jQAA,MXN,Zona 5,188500,30/11/2024 00:00,0
006UG00000C28qbYAB,0014100001uNFqhAAG,00541000007MjiFAAS,MXN,Zona 2,162000,30/11/2024 00:00,11
006UG00000C28U1YAJ,001UG000009FtqGYAS,005UG000000eQVFYA2,MXN,Zona 4,200000,30/11/2024 00:00,0
006UG00000CaCDTYA3,0014100001uMq6WAAS,00541000007MjftAAC,MXN,Zona 2,52988,30/11/2024 00:00,0
006UG00000CaJICYA3,0014100001uMq6WAAS,00541000007MjftAAC,MXN,Zona 2,476161,30/11/2024 00:00,0
006UG00000CcV8jYAF,0013f000002HVOZAA4,0052M000008gBPnQAM,MXN,Zona 3,cero,30/11/2024 00:00,Sin datos
006UG00000CDQLzYAP,0014100001vcN90AAE,005UG000000eQVFYA2,MXN,Zona 4,80000,30/11/2024 00:00,Sin datos
006UG00000CDQLzYAP,0014100001vcN90AAE,005UG000000eQVFYA2,MXN,Zona 4,80000,30/11/2024 00:00,Sin datos
006UG00000CId0pYAD,0013f000003T0fNAAS,005UG000002l20QYAQ,MXN,Zona 2,cero,30/11/2024 00:00,Sin datos
006UG00000CmowTYAR,001UG00000FgVMzYAN,005UG000002l20QYAQ,MXN,Zona 2,230000,30/11/2024 00:00,30
006UG00000Crl59YAB,0012M0000257EFMQA2,00541000007MjfrAAC,MXN,Zona 2,225000,30/11/2024 00:00,0
006UG00000Crl59YAB,0012M0000257EFMQA2,00541000007MjfrAAC,MXN,Zona 2,225000,30/11/2024 00:00,0
006UG00000CrO8YYAV,0018X00003BVbO4QAL,005UG000002MbpNYAS,MXN,Zona 4,cero,30/11/2024 00:00,40
006UG00000DFPD7YAP,0014100001uMq6WAAS,00541000007MjftAAC,MXN,Zona 2,99128,30/11/2024 00:00,0
006UG00000ATtcuYAD,001UG00000CrUsHYAV,00541000002payeAAA,MXN,Zona 3,cero,30/11/2024 00:00,Sin datos
006UG00000AqvUHYAZ,001UG000001iMPFYA2,0058X00000F1ld7QAB,MXN,Zona 3,1000000,30/11/2024 00:00,Sin datos
006UG00000BCW4DYAX,0013f00000375UAAAY,0053f000000naCIAAY,MXN,Zona 1,520200,30/11/2024 00:00,7
006UG0000096sbeYAA,001UG00000AijepYAB,005UG000001k86rYAA,MXN,Zona 1,cero,30/11/2024 00:00,Sin datos
006UG00000CId0pYAD,0013f000003T0fNAAS,005UG000002l20QYAQ,MXN,Zona 2,cero,30/11/2024 00:00,Sin datos
006UG00000BAVozYAH,0014100001uMsNUAA0,0053f000000ERMNAA4,MXN,Zona 2,100000,30/11/2024 00:00,20
006UG00000DFPD7YAP,0014100001uMq6WAAS,00541000007MjftAAC,MXN,Zona 2,99128,30/11/2024 00:00,0
006UG00000BiTw2YAF,0014100001uNFozAAG,0058X00000FQzgUQAT,MXN,Zona 2,cero,30/11/2024 00:00,Sin datos
006UG0000057BK1YAM,0012M00002ABJqaQAH,00541000007MjfrAAC,MXN,Zona 2,2200000,29/11/2024 00:00,300
006UG000005sLNxYAM,0014100001uMqtcAAC,0058X00000GIoK5QAL,MXN,Zona 4,159850,29/11/2024 00:00,48
006UG000005sLNxYAM,0014100001uMqtcAAC,0058X00000GIoK5QAL,MXN,Zona 4,159850,29/11/2024 00:00,48
006UG000006M7DtYAK,0014100001zzCTpAAM,00541000007MjgwAAC,MXN,Zona 5,290000,29/11/2024 00:00,80
